primary_key,incident_number,report_type,report_type_description,incident_status_code,incident_status_description,investigation_status,incident_occurred,incident_reported,incident_location,latitude,longitude,zip_code,location_code,location_description,offense_number,offense_nibrs,offense_description,weapon_primary,weapon_description,victim_number,domestic_related,victim_type,victim_description,mapped_location,victim_gender,victim_race,victim_ethnicity,victim_county_resident
20230582477_13,20230582477,D,DISPATCHED,O,OPEN,Open,2023-09-30T00:00:00.000,2023-09-30T01:52:00.000,STAINBACK AV,36.2,-86.76,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,16,Unarmed,3,FALSE,I,INDIVIDUAL (18 AND OVER),,U,U,Unknown,NON RESIDENT
20230582477_12,20230582477,D,DISPATCHED,O,OPEN,Open,2023-09-30T00:00:00.000,2023-09-30T01:52:00.000,STAINBACK AV,36.2,-86.76,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,16,Unarmed,2,FALSE,I,INDIVIDUAL (18 AND OVER),,M,W,Non-Hispanic,NON RESIDENT
20230297077_12,20230297077,D,DISPATCHED,O,OPEN,Open,2023-05-20T20:53:00.000,2023-05-21T09:54:00.000,MEHARRY BLVD,36.17,-86.8,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,17,NONE,2,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Non-Hispanic,NON RESIDENT
20230297077_16,20230297077,D,DISPATCHED,O,OPEN,Open,2023-05-20T20:53:00.000,2023-05-21T09:54:00.000,MEHARRY BLVD,36.17,-86.8,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,17,NONE,6,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Non-Hispanic,NON RESIDENT
20230282018_13,20230282018,D,DISPATCHED,O,OPEN,Open,2023-05-14T03:35:00.000,2023-05-14T03:35:00.000,NA,36.16,-86.82,NA,22,"RESIDENCE, HOME",1,220,BURGLARY - AGGRAVATED,16,Unarmed,3,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Non-Hispanic,NON RESIDENT
20230297077_14,20230297077,D,DISPATCHED,O,OPEN,Open,2023-05-20T20:53:00.000,2023-05-21T09:54:00.000,MEHARRY BLVD,36.17,-86.8,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,17,NONE,4,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Non-Hispanic,NON RESIDENT
20230297077_15,20230297077,D,DISPATCHED,O,OPEN,Open,2023-05-20T20:53:00.000,2023-05-21T09:54:00.000,MEHARRY BLVD,36.17,-86.8,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,17,NONE,5,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Non-Hispanic,NON RESIDENT
20230282018_16,20230282018,D,DISPATCHED,O,OPEN,Open,2023-05-14T03:35:00.000,2023-05-14T03:35:00.000,NA,36.16,-86.82,NA,22,"RESIDENCE, HOME",1,220,BURGLARY - AGGRAVATED,16,Unarmed,6,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Non-Hispanic,NON RESIDENT
20230282018_15,20230282018,D,DISPATCHED,O,OPEN,Open,2023-05-14T03:35:00.000,2023-05-14T03:35:00.000,NA,36.16,-86.82,NA,22,"RESIDENCE, HOME",1,220,BURGLARY - AGGRAVATED,16,Unarmed,5,FALSE,I,INDIVIDUAL (18 AND OVER),,M,W,Non-Hispanic,NON RESIDENT
20230297077_17,20230297077,D,DISPATCHED,O,OPEN,Open,2023-05-20T20:53:00.000,2023-05-21T09:54:00.000,MEHARRY BLVD,36.17,-86.8,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,17,NONE,7,FALSE,I,INDIVIDUAL (18 AND OVER),,F,I,Non-Hispanic,NON RESIDENT
20230294971_14,20230294971,D,DISPATCHED,O,OPEN,Open,2023-05-20T00:20:00.000,2023-05-20T02:12:00.000,AVOCA ST,36.15,-86.82,NA,14,"HOTEL, MOTEL, ETC.",1,220,BURGLARY- AGGRAVATED,16,Unarmed,4,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Non-Hispanic,NON RESIDENT
20230299616_11,20230299616,D,DISPATCHED,O,OPEN,Open,2023-05-08T09:00:00.000,2023-05-22T18:13:00.000,EDWIN ST,36.2,-86.76,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,17,NONE,1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,W,Non-Hispanic,RESIDENT
20230282018_14,20230282018,D,DISPATCHED,O,OPEN,Open,2023-05-14T03:35:00.000,2023-05-14T03:35:00.000,NA,36.16,-86.82,NA,22,"RESIDENCE, HOME",1,220,BURGLARY - AGGRAVATED,16,Unarmed,4,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Non-Hispanic,NON RESIDENT
20230282018_11,20230282018,D,DISPATCHED,O,OPEN,Open,2023-05-14T03:35:00.000,2023-05-14T03:35:00.000,NA,36.16,-86.82,NA,22,"RESIDENCE, HOME",1,220,BURGLARY - AGGRAVATED,16,Unarmed,1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,W,Hispanic,NON RESIDENT
20230297077_13,20230297077,D,DISPATCHED,O,OPEN,Open,2023-05-20T20:53:00.000,2023-05-21T09:54:00.000,MEHARRY BLVD,36.17,-86.8,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,17,NONE,3,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Non-Hispanic,NON RESIDENT
20230298449_11,20230298449,D,DISPATCHED,O,OPEN,Open,2023-05-22T04:00:00.000,2023-05-22T05:48:00.000,TANGLEWOOD CT,36.08,-86.71,NA,90,APARTMENT,1,220,BURGLARY- AGGRAVATED,17,NONE,1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,B,Non-Hispanic,RESIDENT
20230282018_17,20230282018,D,DISPATCHED,O,OPEN,Open,2023-05-14T03:35:00.000,2023-05-14T03:35:00.000,NA,36.16,-86.82,NA,22,"RESIDENCE, HOME",1,220,BURGLARY - AGGRAVATED,16,Unarmed,7,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Non-Hispanic,NON RESIDENT
20230298449_12,20230298449,D,DISPATCHED,O,OPEN,Open,2023-05-22T04:00:00.000,2023-05-22T05:48:00.000,TANGLEWOOD CT,36.08,-86.71,NA,90,APARTMENT,1,220,BURGLARY- AGGRAVATED,17,NONE,2,FALSE,I,INDIVIDUAL (18 AND OVER),,F,B,Non-Hispanic,RESIDENT
20230294971_11,20230294971,D,DISPATCHED,O,OPEN,Open,2023-05-20T00:20:00.000,2023-05-20T02:12:00.000,AVOCA ST,36.15,-86.82,NA,14,"HOTEL, MOTEL, ETC.",1,220,BURGLARY- AGGRAVATED,16,Unarmed,1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Non-Hispanic,NON RESIDENT
20230296954_11,20230296954,D,DISPATCHED,O,OPEN,Open,2023-05-20T12:00:00.000,2023-05-21T07:28:00.000,OLD HICKORY BLVD,36.18,-86.6,NA,90,APARTMENT,1,220,BURGLARY- AGGRAVATED,16,Unarmed,1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,B,Non-Hispanic,RESIDENT
20230282018_12,20230282018,D,DISPATCHED,O,OPEN,Open,2023-05-14T03:35:00.000,2023-05-14T03:35:00.000,NA,36.16,-86.82,NA,22,"RESIDENCE, HOME",1,220,BURGLARY - AGGRAVATED,16,Unarmed,2,FALSE,I,INDIVIDUAL (18 AND OVER),,M,W,Non-Hispanic,NON RESIDENT
20230294971_12,20230294971,D,DISPATCHED,O,OPEN,Open,2023-05-20T00:20:00.000,2023-05-20T02:12:00.000,AVOCA ST,36.15,-86.82,NA,14,"HOTEL, MOTEL, ETC.",1,220,BURGLARY- AGGRAVATED,16,Unarmed,2,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Non-Hispanic,NON RESIDENT
20230286636_11,20230286636,D,DISPATCHED,O,OPEN,Open,2023-05-13T14:00:00.000,2023-05-16T13:50:00.000,HARDING PL,36.08,-86.71,NA,90,APARTMENT,1,220,BURGLARY- AGGRAVATED,09,PERSONAL (HANDS),1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,W,Hispanic,RESIDENT
20230294971_15,20230294971,D,DISPATCHED,O,OPEN,Open,2023-05-20T00:20:00.000,2023-05-20T02:12:00.000,AVOCA ST,36.15,-86.82,NA,14,"HOTEL, MOTEL, ETC.",1,220,BURGLARY- AGGRAVATED,16,Unarmed,5,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Non-Hispanic,NON RESIDENT
20230294971_13,20230294971,D,DISPATCHED,O,OPEN,Open,2023-05-20T00:20:00.000,2023-05-20T02:12:00.000,AVOCA ST,36.15,-86.82,NA,14,"HOTEL, MOTEL, ETC.",1,220,BURGLARY- AGGRAVATED,16,Unarmed,3,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Non-Hispanic,RESIDENT
20230294971_16,20230294971,D,DISPATCHED,O,OPEN,Open,2023-05-20T00:20:00.000,2023-05-20T02:12:00.000,AVOCA ST,36.15,-86.82,NA,14,"HOTEL, MOTEL, ETC.",1,220,BURGLARY- AGGRAVATED,16,Unarmed,6,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Non-Hispanic,RESIDENT
20230294971_17,20230294971,D,DISPATCHED,O,OPEN,Open,2023-05-20T00:20:00.000,2023-05-20T02:12:00.000,AVOCA ST,36.15,-86.82,NA,14,"HOTEL, MOTEL, ETC.",1,220,BURGLARY- AGGRAVATED,16,Unarmed,7,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Non-Hispanic,NON RESIDENT
20230276788_11,20230276788,W,WITNESS,O,OPEN,Open,2023-05-05T16:37:00.000,2023-05-11T16:37:00.000,WEST END,NA,NA,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,16,Unarmed,1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,W,Non-Hispanic,RESIDENT
20230294971_18,20230294971,D,DISPATCHED,O,OPEN,Open,2023-05-20T00:20:00.000,2023-05-20T02:12:00.000,AVOCA ST,36.15,-86.82,NA,14,"HOTEL, MOTEL, ETC.",1,220,BURGLARY- AGGRAVATED,16,Unarmed,8,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Non-Hispanic,RESIDENT
20230582315_11,20230582315,D,DISPATCHED,O,OPEN,Open,2023-09-29T23:00:00.000,2023-09-30T03:57:00.000,MARTIN ST,36.14,-86.77,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,09,PERSONAL (HANDS),1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,W,Unknown,NON RESIDENT
20230582489_14,20230582489,D,DISPATCHED,O,OPEN,Open,2023-09-30T00:48:00.000,2023-09-30T02:46:00.000,LUCILE ST,36.2,-86.77,NA,22,"RESIDENCE, HOME",1,220,BURGLARY - AGGRAVATED,17,NONE,4,FALSE,B,BUSINESS,,NA,NA,NA,NA
20230582489_11,20230582489,D,DISPATCHED,O,OPEN,Open,2023-09-30T00:48:00.000,2023-09-30T02:46:00.000,LUCILE ST,36.2,-86.77,NA,22,"RESIDENCE, HOME",1,220,BURGLARY - AGGRAVATED,17,NONE,1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,W,Non-Hispanic,NON RESIDENT
20230582385_14,20230582385,D,DISPATCHED,O,OPEN,Open,2023-09-29T23:40:00.000,2023-09-30T06:38:00.000,12TH AV S,36.15,-86.79,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,09,PERSONAL (HANDS),4,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Non-Hispanic,NON RESIDENT
20230582489_12,20230582489,D,DISPATCHED,O,OPEN,Open,2023-09-30T00:48:00.000,2023-09-30T02:46:00.000,LUCILE ST,36.2,-86.77,NA,22,"RESIDENCE, HOME",1,220,BURGLARY - AGGRAVATED,17,NONE,2,FALSE,I,INDIVIDUAL (18 AND OVER),,M,B,Non-Hispanic,NON RESIDENT
20230582632_11,20230582632,D,DISPATCHED,O,OPEN,Open,2023-09-29T20:00:00.000,2023-09-30T06:34:00.000,YOUNGS,36.21,-86.81,NA,22,"RESIDENCE, HOME",1,220,BURGLARY - AGGRAVATED,17,NONE,1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Non-Hispanic,NON RESIDENT
20230582632_12,20230582632,D,DISPATCHED,O,OPEN,Open,2023-09-29T20:00:00.000,2023-09-30T06:34:00.000,YOUNGS,36.21,-86.81,NA,22,"RESIDENCE, HOME",1,220,BURGLARY - AGGRAVATED,17,NONE,2,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Non-Hispanic,NON RESIDENT
20230582537_11,20230582537,D,DISPATCHED,O,OPEN,Open,2023-09-29T23:00:00.000,2023-09-30T07:56:00.000,MARTIN ST,36.14,-86.77,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,09,PERSONAL (HANDS),1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Non-Hispanic,NON RESIDENT
20230270028_11,20230270028,D,DISPATCHED,O,OPEN,Open,2023-04-29T00:00:00.000,2023-05-08T21:33:00.000,MOSSDALE DR,36.08,-86.62,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,17,NONE,1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,B,Unknown,UNKNOWN
20230270030_11,20230270030,D,DISPATCHED,O,OPEN,Open,2023-05-03T00:00:00.000,2023-05-08T22:24:00.000,MOSSDALE DR,36.08,-86.62,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,17,NONE,1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,B,Unknown,UNKNOWN
20230300063_11,20230300063,D,DISPATCHED,O,OPEN,Open,2023-05-15T00:00:00.000,2023-05-22T22:33:00.000,MOSSDALE DR,36.08,-86.62,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,16,Unarmed,1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,B,Unknown,UNKNOWN
20230582385_12,20230582385,D,DISPATCHED,O,OPEN,Open,2023-09-29T23:40:00.000,2023-09-30T06:38:00.000,12TH AV S,36.15,-86.79,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,09,PERSONAL (HANDS),2,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Non-Hispanic,NON RESIDENT
20230582385_11,20230582385,D,DISPATCHED,O,OPEN,Open,2023-09-29T23:40:00.000,2023-09-30T06:38:00.000,12TH AV S,36.15,-86.79,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,09,PERSONAL (HANDS),1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Non-Hispanic,NON RESIDENT
20230582537_12,20230582537,D,DISPATCHED,O,OPEN,Open,2023-09-29T23:00:00.000,2023-09-30T07:56:00.000,MARTIN ST,36.14,-86.77,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,09,PERSONAL (HANDS),2,FALSE,I,INDIVIDUAL (18 AND OVER),,M,W,Non-Hispanic,NON RESIDENT
20230582489_13,20230582489,D,DISPATCHED,O,OPEN,Open,2023-09-30T00:48:00.000,2023-09-30T02:46:00.000,LUCILE ST,36.2,-86.77,NA,22,"RESIDENCE, HOME",1,220,BURGLARY - AGGRAVATED,17,NONE,3,FALSE,I,INDIVIDUAL (18 AND OVER),,M,W,Non-Hispanic,NON RESIDENT
20230582385_13,20230582385,D,DISPATCHED,O,OPEN,Open,2023-09-29T23:40:00.000,2023-09-30T06:38:00.000,12TH AV S,36.15,-86.79,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,09,PERSONAL (HANDS),3,FALSE,I,INDIVIDUAL (18 AND OVER),,M,W,Non-Hispanic,NON RESIDENT
20230582315_12,20230582315,D,DISPATCHED,O,OPEN,Open,2023-09-29T23:00:00.000,2023-09-30T03:57:00.000,MARTIN ST,36.14,-86.77,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,09,PERSONAL (HANDS),2,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Non-Hispanic,NON RESIDENT
20230005925_21,20230005925,D,DISPATCHED,A,CLEARED BY ARREST,Closed,2023-01-04T03:40:00.000,2023-01-04T04:53:00.000,93 93,36.154,-86.762,37210,22,"RESIDENCE, HOME",2,220,BURGLARY- AGGRAVATED,07,CLUB,1,TRUE,I,INDIVIDUAL (18 AND OVER),,F,B,Non-Hispanic,RESIDENT
20230306074_21,20230306074,D,DISPATCHED,O,OPEN,Open,2023-05-24T23:30:00.000,2023-05-25T10:02:00.000,STECOAH ST,36.01,-86.69,NA,22,"RESIDENCE, HOME",2,220,BURGLARY- AGGRAVATED,09,PERSONAL (HANDS),1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,U,Non-Hispanic,RESIDENT
20230245037_43,20230245037,D,DISPATCHED,A,CLEARED BY ARREST,Closed,2023-04-26T19:27:00.000,2023-04-26T19:27:00.000,1603 1603,36.092,-86.647,37217,90,APARTMENT,4,220,BURGLARY - AGGRAVATED,01,HANDGUN,3,FALSE,I,INDIVIDUAL (18 AND OVER),,M,B,Non-Hispanic,RESIDENT
20230245037_42,20230245037,D,DISPATCHED,A,CLEARED BY ARREST,Closed,2023-04-26T19:27:00.000,2023-04-26T19:27:00.000,1603 1603,36.092,-86.647,37217,90,APARTMENT,4,220,BURGLARY - AGGRAVATED,01,HANDGUN,2,FALSE,I,INDIVIDUAL (18 AND OVER),,M,B,Non-Hispanic,RESIDENT
20230245037_41,20230245037,D,DISPATCHED,A,CLEARED BY ARREST,Closed,2023-04-26T19:27:00.000,2023-04-26T19:27:00.000,1603 1603,36.092,-86.647,37217,90,APARTMENT,4,220,BURGLARY - AGGRAVATED,01,HANDGUN,1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,B,Non-Hispanic,RESIDENT
20230569096_11,20230569096,D,DISPATCHED,O,OPEN,Open,2023-09-23T22:30:00.000,2023-09-24T08:41:00.000,NA,36.14,-86.79,NA,90,APARTMENT,1,220,BURGLARY - AGGRAVATED,15,OTHER,1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,W,Non-Hispanic,NON RESIDENT
20230552028_12,20230552028,D,DISPATCHED,O,OPEN,Open,2023-09-16T01:50:00.000,2023-09-16T10:51:00.000,NA,36.14,-86.8,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,15,OTHER,2,FALSE,I,INDIVIDUAL (18 AND OVER),,M,W,Non-Hispanic,RESIDENT
20230281526_21,20230281526,D,DISPATCHED,O,OPEN,Open,2023-05-14T00:31:00.000,2023-05-14T00:31:00.000,PERCY PRIEST DR,36.15,-86.63,NA,14,"HOTEL, MOTEL, ETC.",2,220,BURGLARY - AGGRAVATED,09,PERSONAL (HANDS),1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,W,Non-Hispanic,RESIDENT
20230237236_12,20230237236,D,DISPATCHED,O,OPEN,Open,2023-04-23T02:30:00.000,2023-04-23T04:57:00.000,ELLIOTT AVE,36.13,-86.78,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,17,NONE,2,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Hispanic,NON RESIDENT
20230178176_11,20230178176,S,SUSPECT,A,CLEARED BY ARREST,Closed,2023-03-25T00:00:00.000,2023-03-25T08:24:00.000,2505 2505,36.104,-86.557,37076,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,17,NONE,1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Non-Hispanic,NON RESIDENT
20230249998_11,20230249998,D,DISPATCHED,O,OPEN,Open,2023-04-14T23:43:00.000,2023-04-28T23:43:00.000,LITTON,36.2,-86.73,NA,22,"RESIDENCE, HOME",1,220,BURGLARY - AGGRAVATED,07,CLUB,1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,B,Non-Hispanic,RESIDENT
20230264360_11,20230264360,D,DISPATCHED,O,OPEN,Open,2023-05-05T03:00:00.000,2023-05-05T13:24:00.000,STRATTON AVE,36.18,-86.75,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,16,Unarmed,1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,B,Non-Hispanic,RESIDENT
20230297139_11,20230297139,D,DISPATCHED,O,OPEN,Open,2023-05-20T19:00:00.000,2023-05-21T10:44:00.000,DICKERSON,36.25,-86.76,NA,90,APARTMENT,1,220,BURGLARY- AGGRAVATED,07,CLUB,1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,B,Non-Hispanic,RESIDENT
20230237236_11,20230237236,D,DISPATCHED,O,OPEN,Open,2023-04-23T02:30:00.000,2023-04-23T04:57:00.000,ELLIOTT AVE,36.13,-86.78,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,17,NONE,1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,W,Non-Hispanic,NON RESIDENT
20230227156_11,20230227156,S,SUSPECT,O,OPEN,Open,2023-04-07T13:00:00.000,2023-04-18T14:54:00.000,HAMILTON CROSSING SQ,36.06,-86.63,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,07,CLUB,1,FALSE,B,BUSINESS,,NA,NA,NA,NA
20230256727_11,20230256727,D,DISPATCHED,A,CLEARED BY ARREST,Closed,2023-05-02T12:49:00.000,2023-05-02T14:08:00.000,3944 3944,36.157,-86.833,37209,90,APARTMENT,1,220,BURGLARY - AGGRAVATED,16,Unarmed,1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,B,Non-Hispanic,RESIDENT
20230296821_11,20230296821,D,DISPATCHED,A,CLEARED BY ARREST,Closed,2023-05-21T03:34:00.000,2023-05-21T07:55:00.000,114 114,36.082,-86.649,37013,22,"RESIDENCE, HOME",1,220,BURGLARY - AGGRAVATED,09,PERSONAL (HANDS),1,TRUE,I,INDIVIDUAL (18 AND OVER),,M,B,Non-Hispanic,RESIDENT
20230244020_11,20230244020,D,DISPATCHED,O,OPEN,Open,2023-04-24T18:00:00.000,2023-04-26T09:55:00.000,CADILLAC AVE,36.09,-86.79,NA,22,"RESIDENCE, HOME",1,220,BURGLARY - AGGRAVATED,09,PERSONAL (HANDS),1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Non-Hispanic,RESIDENT
20230577112_11,20230577112,D,DISPATCHED,O,OPEN,Open,2023-09-27T21:30:00.000,2023-09-27T22:03:00.000,NA,36.12,-86.75,NA,22,"RESIDENCE, HOME",1,220,BURGLARY - AGGRAVATED,17,NONE,1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Non-Hispanic,RESIDENT
20230252936_11,20230252936,D,DISPATCHED,A,CLEARED BY ARREST,Closed,2023-04-30T18:37:00.000,2023-04-30T20:25:00.000,2811 2811,36.04,-86.721,37211,90,APARTMENT,1,220,BURGLARY - AGGRAVATED,09,PERSONAL (HANDS),1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,B,Non-Hispanic,RESIDENT
20230295233_11,20230295233,D,DISPATCHED,O,OPEN,Open,2023-05-19T18:30:00.000,2023-05-20T04:36:00.000,11TH AV N,36.17,-86.8,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,07,CLUB,1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Non-Hispanic,NON RESIDENT
20230582777_11,20230582777,D,DISPATCHED,O,OPEN,Open,2023-09-29T22:30:00.000,2023-09-30T05:05:00.000,ELMHURST AVE,NA,NA,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,17,NONE,1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,W,Non-Hispanic,NON RESIDENT
20230586122_11,20230586122,D,DISPATCHED,O,OPEN,Open,2023-10-02T06:23:00.000,2023-10-02T08:01:00.000,1ST AV S,36.15,-86.77,NA,90,APARTMENT,1,220,BURGLARY- AGGRAVATED,17,NONE,1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,B,Non-Hispanic,RESIDENT
20230552028_11,20230552028,D,DISPATCHED,O,OPEN,Open,2023-09-16T01:50:00.000,2023-09-16T10:51:00.000,NA,36.14,-86.8,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,15,OTHER,1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Non-Hispanic,RESIDENT
20230310337_21,20230310337,D,DISPATCHED,A,CLEARED BY ARREST,Closed,2023-05-27T07:30:00.000,2023-05-27T08:51:00.000,3324 3324,36.024,-86.724,37211,22,"RESIDENCE, HOME",2,220,BURGLARY- AGGRAVATED,17,NONE,1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,W,Non-Hispanic,RESIDENT
20230310337_22,20230310337,D,DISPATCHED,A,CLEARED BY ARREST,Closed,2023-05-27T07:30:00.000,2023-05-27T08:51:00.000,3324 3324,36.024,-86.724,37211,22,"RESIDENCE, HOME",2,220,BURGLARY- AGGRAVATED,17,NONE,2,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Non-Hispanic,RESIDENT
20230384512_11,20230384512,D,DISPATCHED,A,CLEARED BY ARREST,Closed,2023-06-30T14:00:00.000,2023-06-30T21:31:00.000,1616 1616,36.18,-86.793,37208,22,"RESIDENCE, HOME",1,220,BURGLARY - AGGRAVATED,16,Unarmed,1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,B,Non-Hispanic,RESIDENT
20230586363_12,20230586363,D,DISPATCHED,O,OPEN,Open,2023-10-02T09:00:00.000,2023-10-02T09:56:00.000,33RD AV N,36.15,-86.84,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,17,NONE,2,FALSE,I,INDIVIDUAL (18 AND OVER),,M,B,Non-Hispanic,RESIDENT
20230504657_11,20230504657,D,DISPATCHED,A,CLEARED BY ARREST,Closed,2023-08-25T01:39:00.000,2023-08-25T17:47:00.000,1255 1255,36.141,-86.77,37203,18,OUTBUILDING,1,220,BURGLARY- AGGRAVATED,09,PERSONAL (HANDS),1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,W,Non-Hispanic,RESIDENT
20230580733_11,20230580733,D,DISPATCHED,A,CLEARED BY ARREST,Closed,2023-09-29T08:00:00.000,2023-09-29T09:48:00.000,1323 1323,36.09,-86.808,37215,22,"RESIDENCE, HOME",1,220,BURGLARY - AGGRAVATED,17,NONE,1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,W,Non-Hispanic,RESIDENT
20230586363_11,20230586363,D,DISPATCHED,O,OPEN,Open,2023-10-02T09:00:00.000,2023-10-02T09:56:00.000,33RD AV N,36.15,-86.84,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,17,NONE,1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Non-Hispanic,RESIDENT
20230298524_51,20230298524,D,DISPATCHED,A,CLEARED BY ARREST,Closed,2023-05-22T08:31:00.000,2023-05-22T08:31:00.000,893 893,36.132,-86.718,37217,14,"HOTEL, MOTEL, ETC.",5,220,BURGLARY- AGGRAVATED,17,NONE,1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Non-Hispanic,RESIDENT
20230080049_11,20230080049,S,SUSPECT,O,OPEN,Open,2023-02-01T14:00:00.000,2023-02-07T13:10:00.000,NA,34.15,-92.51,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,16,Unarmed,1,FALSE,B,BUSINESS,,NA,NA,NA,NA
